제목,원제,개봉일,스트리밍,대여,평점,장르,재생 시간,감독,출연진,시놉시스,이미지,구매
이태원 살인사건,,(2009),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,000', 'HD'])]","['66%', '6.2']","['스릴러 , 범죄 , 드라마']",['1시간 39분'],['Hong Ki-seon'],"['Jung Jin-young', 'Jang Keun-suk', 'Shin Seung-hwan', 'Oh Gwang-rok', 'Ko Chang-seok', 'Song Joong-ki', 'Choi Il-hwa', 'Jin Kyung', 'Lee Eung-jae', 'Kim Joong-ki', 'Song Young-chang', 'Park Seo-yeon']","국적 불명의 영어 간판과 사람들이 뒤섞여 있는 이태원의 어느 햄버거 가게에서 끔찍한 살인 사건이 일어난다. H대 휴학생 조중필이 화장실에서 가슴과 목 등 9군데를 칼에 찔려 참혹히 살해당한 것. 현장에 있던 혼혈인 피어슨과 재미교포 알렉스가 사건의 목격자이자 유력한 용의자로 지목된다. 사건을 담당하게 된 박 검사는 용의자 심문을 하던 중, 미육군범죄수사대가 1차 지목한 범인인 피어슨이 오히려 신빙성 있는 증거를 진술하자 갈등한다. 결국 박 검사가 정황에 따라 알렉스를 범인으로 기소하려 하자, 알렉스의 아버지는 검사 출신 변호사를 고용해 아들의 무죄를 입증하려고 한다.",https://images.justwatch.com/poster/242913984/s276/itaeweon-salinsageon.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
어둠의 아이들,闇の子供たち,(2008),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩2,200', 'HD'])]","['67%', '6.5']","['드라마 , 범죄 , 스릴러']",['2시간 18분'],['Junji Sakamoto'],"['Aoi Miyazaki', 'Yosuke Eguchi', 'Satoshi Tsumabuki', 'Koichi Sato', 'Kosuke Toyohara', 'Sawa Suzuki']","A Middle-aged Japanese ex-pat journalist investigates child organ trafficking in Thailand and he uncovers a sinister network. In the darkest corners of Thailand, child prostitution and organ sales flourish. In order to save a child's life, another life must be taken. An outraged Japanese journalist and a passionate young Japanese NGO member attempt to save ""children of the dark"" from being consumed by arrogance and greed. However, the harsh realities of life intervene... Adapting Yan Sogil's book, which unflinchingly portrays the tragic realities unfolding today, filmmaker Junji Sakamoto directs a talented multinational cast to bring these stark events to life.",https://images.justwatch.com/poster/138975501/s276/eodumyi-aideul.webp,
Dong,东,(2006),"[('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,000', 'HD'])]","['68%', '6.4']","['드라마 , 다큐멘터리']",['1시간 5분'],['Jia Zhangke'],['Xiaodong Liu'],"Jia Zhangke travels with painter Liu Xiaodong from China to Thailand as they as they meet everyday workers in the throes of social turmoil. Liu Xiaodong is well-known for his monumental canvases, particularly those inspired by China's Three Gorges Dam project. Jia Zhangke visits Liu on the banks of Fengjie, a city about to be swallowed up by the Yangtze River. The area is in the process of being ""de-constructed"" by armies of shirtless male workers who form the subject of Liu's paintings. Liu and Jia next travel to Bangkok, where Liu paints Thai sex workers languishing in brothels. The two sets of paintings are united in their subjects' shared sense of malaise in the face of the dehumanizing labor afforded them.",https://images.justwatch.com/poster/138737592/s276/dong.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
He's Beautiful!,You're Beautiful,(2009),"[('wavve', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]",['64%'],['드라마'],['1시간 15분'],,,"Ko Mi-Nyeo &amp; Ko Mi-Nam (both played by Park Shin-Hye) are twin brother and sisters. They grew up in an orphanage and never knew their parents. As a young adult, Ko Mi-Nyeo is set to become a nun. On her way to pick up a ticket for Rome a strange man catches up to her. The man's name is Ma Hoon-Lee (Kim In-Kwon) and he explains that he's the manager for popular boy band ""A.N.JELL"". He also explains that her twin brother Ko Min-Nam, who just joined the band, was seriously injured and sent to America to recover. Ma Hoon-Lee then pleads to Ko Mi-Nyeo to impersonate her brother until he recovers. For her brother's sake, Ko Mi-Nyeo reluctantly agrees to play her brother.",https://images.justwatch.com/poster/322562/s276/hes-beautiful.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
아내의 애인을 만나다,,(2007),,"[('wavve', ['₩1,400', 'HD'])]","['62%', '6.3']",['드라마'],['1시간 32분'],['Kim Tai-sik'],"['Park Kwang-jung', 'Jeong Bo-seok', 'Cho Eun-ji', 'Kim Sung-mi', 'Lee Eun-mi', 'Oh Dal-su']","아내가 바람이 난 것 같다. 이제껏 인생 자체가 소심하기 짝이 없었던 나. 소일거리로 도장을 파며 하루하루 살고 있다. 어느 날, 아내의 불륜현장을 덮치고자 계획을 세운다. 택시 기사인 그놈의 집 근처를 배회하다가 손님을 가장해 그놈의 택시를 잡아타고 낙산까지 장거리를 제안한다. 흔쾌히 가자고 하는 그놈. 택시에 타자마자 나의 정체를 모르는 그놈은 세상에 사랑만 있을 뿐 불륜은 없다는 등 온갖 궤변을 늘어놓으며 아주 신이 났다. 아내의 애인과 드라이브를 하는 도중 여러 정황들과 맞닥뜨리게 된다. 때로는 어색한 적막감에 휩싸이기도 하고 기묘한 신경전을 벌이기도 하지만 우여곡절 끝에 목적지에 도착하게 된다. 그놈은 나와 헤어진 뒤 예상대로 아내가 혼자 있는 집으로 향한다. 현장을 목격한 나는 이 둘을 덮쳐 요절을 내려 하지만 소심하기에 뜻을 이루지 못한다. 결국 그놈의 택시를 훔쳐타고 그놈의 부인이 있는 서울로 향한다. 나라고 가만히 있을 수 없지...",https://images.justwatch.com/poster/199247862/s276/anaeyi-aeineul-mannada.webp,
The Actress,Артистка,(2007),,"[('wavve', ['₩1,500', 'HD'])]","['61%', '6.8']","['드라마 , 코미디 , 로맨스']",['1시간 40분'],['Stanislav Govorukhin'],"['Evgeniya Dobrovolskaya', 'Mariya Aronova', 'Yuri Stepanov', 'Aleksandr Abdulov', 'Dmitriy Pevtsov', 'Mikhail Efremov', 'Fyodor Bondarchuk', 'Irina Skobtseva', 'Svetlana Nemolyaeva', 'Kira Golovko', 'Angelika Volchkova', 'Varvara Shulyatyeva', 'Tamara Vinokur-Pervakova', 'администратор в театре', 'секретарь', 'Dmitriy Sharakois', 'Marina Aksyonova', 'Yuriy Yafaev', 'Yuliya Aug']",The romantic comedy about a daily life of Anechka - a thirty years old actress.,https://images.justwatch.com/poster/138964840/s276/the-actress.webp,"[('wavve', ['₩5,500', 'HD'])]"
Lost City Raiders,,(2008),,"[('wavve', ['₩2,000', 'HD'])]","['50%', '4.0 (2k)']","['스릴러 , SF , 액션 , Made in Europe']",['1시간 30분'],['Jean de Segonzac'],"['James Brolin', 'Ian Somerhalder', 'Bettina Zimmermann', 'Jamie Thomas King', 'Elodie Frenck', 'Ben Cross', 'Michael Mendl', 'Jeremy Crutchley', 'Peter Butler', 'Robin Smith', 'Sean Higgs', 'Tamsin MacCarthy', 'Dan Hirst']","The year is 2048, and global warming has flooded much of Earth's land areas. A father and his two sons try to salvage treasures from sunken buildings when they are given an important assignment by the New Vatican.",https://images.justwatch.com/poster/179516740/s276/lost-city-raiders.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
Jake's Corner,,(2008),,"[('wavve', ['₩2,000', 'HD'])]","['58%', '5.8']","['드라마 , 가족']",['1시간 37분'],['Jeff Santo'],"['Danny Trejo', 'Diane Ladd', 'Tony Longo', 'David Della Rocco']","The fictional story of an ex-football star, Johnny Dunn, who moves far from the spotlight after a family tragedy to a small, desert town he owns called Jake's Corner. This dramatic comedy is a cross between Kramer vs. Kramer (1979) and ""Northern Exposure"" (1990). Set in the real town of Jake's Corner, Arizona, it is a rest stop for travelers making their way through the Arizona desert, but for the people who live there, it's a rest stop for life. Johnny and the eclectic ensemble that live and work in the town occupy trailers behind the Corner Store and Jake's Corner Bar. Through the years, this cast of misfits has become closer than most families - they are kin. The dynamic of the town is changed forever when Johnny's young nephew comes to live with him.",https://images.justwatch.com/poster/11235661/s276/jakes-corner.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
우리 동네,,(2007),,"[('wavve', ['₩1,200', 'HD'])]","['63%', '6.2']","['범죄 , 스릴러']",['1시간 54분'],['Gil-yeong Jeong'],"['Oh Man-seok', 'Lee Sun-kyun', 'Ryu Deok-hwan', 'Soo-hwan Jeon', 'Ha-ram Kim', 'Da-mi Ko', 'Moon Ka-Young', 'Park Myung-shin', 'Yeom Hye-ran']","평온한 동네에 동일한 방식의 연쇄 살인사건이 연이어 발생한다. 피살자는 모두 여성이며 발견당시 양 손이 노끈에 묶인 채 십자가 모양으로 매달려 있었다. 한편, 추리소설가 지망생 ‘경주’는 월세금을 독촉하던 집주인과 말다툼 끝에 우발적으로 살인을 저지르게 되고, 이를 은폐하기 위해 연쇄살인범을 모방하여 시체를 처리한다. 사건수사가 난항을 겪고 있는 가운데 또 다시 살인사건이 발생하자 시민들은 모두 불안과 공포를 느끼고, 경찰 관계자는 이번 사건 역시 동일범의 소행으로 단정짓는다. 하지만 오직 강력계 반장 ‘재신’만이 마지막 사건은 모방범의 소행임을 직감한다. 그리고 자신의 살해수법을 모방하는 자가 있다는 사실을 알게 된 연쇄살인범 ‘효이’는 그를 추적하기 시작하는데…",https://images.justwatch.com/poster/12235940/s276/uri-dongne.webp,
날아라 허동구,,(2007),"[('Netflix', ['정액제', 'HD']), ('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD']), ('Naver Store', ['₩1,200', 'HD'])]","['80%', '7.3']","['드라마 , 가족']",['1시간 36분'],['Park Gyu-tae'],"['Jung Jin-young', 'Choi Woo-hyuk', '윤찬', 'Shin Jung-geun', 'Kwon Oh-joong', 'Moon Ka-Young', 'Kim Byung-chul', 'Lee Won-jong']","IQ 60 우리 아들 동구, 초등학교만 무사히 졸업해다오 IQ 60의 물반장이지만 우리 아들이 최고입니다! 학교가 세상에서 가장 좋은 IQ 60의 11살 동구(최우혁 분)와 아들 동구가 무사히 초등학교만 졸업할 수 있다면 무엇이든 못할게 없는 천하무적 치킨집 사장 진규(정진영 분). 학교에 가면 매일 친구들 물 따라주는 일밖에 못하는 동구지만 그런 동구를 보는 진규는 마냥 행복하다. 이 단짝 부자의 공동 목표는 초등학교 무.사. 졸.업. 하지만 세상일이 어디 그리 쉬운가? 이 두 부자의 목표를 가로막는 거침없는 태클! 바로 동구가 그토록 좋아하는 학교에서 특수학교로 전학을 보내려 하는데.. 치킨을 뇌물로 먹여도, 무릎 꿇고 빌어도 안되는 애타는 상황. 과연 진규는 초등학교를 졸업하고 싶은 아들의 소망을 이뤄줄 수 있을까?",https://images.justwatch.com/poster/139062948/s276/bunt.webp,"[('Naver Store', ['₩5,500', 'HD'])]"
C+ 탐정,C+偵探,(2007),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,200', 'HD'])]","['68%', '6.6 (1k)']","['스릴러 , 드라마']",['1시간 49분'],['Oxide Pang Chun'],"['Aaron Kwok', 'Kenny Wong Tak-Bun', 'Lau Siu-Ming', 'Yiu-Cheung Lai', 'Shing Fui-On', 'Seung Tin-Ngo', 'Siu Suet', 'Natthasinee Pinyopiyavid', 'Chaiyapong Settagam', 'Naratid Namkang', 'Srisak Boonsomrat', 'Mantanakam Lhaomang', 'Jo Kuk Cho-Lam', 'Liu Kai-Chi']","특출하게 잘하는 것 없는 탐정 ‘아탐’의 파리만 날리던 사무실에 오랜만에 일거리가 들어온다. ‘혜심’ 이라는 여인이 자신을 죽이려는 것을 막아달라는 남자의 의뢰. 그러나 사건을 파헤칠수록 의문의 여인 주변인물들은 하나 둘씩 죽어가고, 경찰은 모두 자살로 종결한다. 하지만 이 죽음들이 연쇄살인이라 생각한 ‘아탐’은 추적을 계속하고, 죽은 사람들이 모두 담겨있는 한 장의 사진을 발견한다. 알 수 없는 누군가로부터 살해위협까지 받으면서 사진 속 인물 중 마지막 남은 생존자를 쫓던 ‘아탐’은 믿을 수 없는 비밀과 맞닥뜨리게 되는데...",https://images.justwatch.com/poster/202524317/s276/c-tamjeong.webp,"[('Naver Store', ['₩1,200', 'HD'])]"
생날선생,,(2006),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['46%', '4.0']","['로맨스 , 코미디']",['1시간 37분'],['Kim Dong-wook'],"['Park Gun-hyung', 'Kim Hyo-jin', 'Lee Kyeon', 'Moon Ji-yoon', 'Song Eun-Chae', 'Jung Woong-in', 'Lee Ji-yeon', 'Lee Kyung-Hoon', 'Ahn Suk-hwan']","우러러 볼수록 울렁 거리는 불량 선생이 온다!대대손손 교직에 몸 담았던 집안의 흐름을 이어 가고 싶은 할아버지. 하지만 그의 소망과는 달리 놀고 먹는 심플한 삶에 빠져버린 손자 우주호(박건형). 결국 카드 정지, 현찰 압수라는 할아버지의 비상 조치에 굴복한 주호는 낙하산 교사가 되어 ‘개기면 된다’는 신념으로 학교 생활을 시작한다. 지각과 땡땡이,전화 종례까지 유례없는 행동을 태연하게 일삼으며 학교 생활에 적응(?)해 나가는 주호. 하지만 그에게도 절체절명의 태클이 걸리는데…. 노는 쌤 vs 놀던 쌤, 그들의 수상한 수업이 시작된다한때 ‘짱’이라 불리웠으나 이제는 과거를 숨긴(?)채 교사의 본분에 충실하며 학생부 카리스마로 군림하는 윤소주(김효진). 소주는 불량한 행각을 일삼는 주호를 학생부로 끌어들이지만 주호는 자율학습 감독을 시키면 남몰래 담을 넘고, 가출한 제자를 찾으라면 상금을 걸고 ‘가출 청소년 찾기’ 공고를 내는 엽기적인 행각을 멈추지 않는다. 퇴출 1순위를 꿈꾸는 주호와 불량 선생 선도를 외치는 소주. 극과 극의 목적을 가진 그들은 서로가 원하는 바를 이룰 수 있을까?",https://images.justwatch.com/poster/245547085/s276/saengnalseonsaeng.webp,"[('Naver Store', ['₩1,500'])]"
Corrado,,(2009),,,"['46%', '3.3']","['스릴러 , 액션 , 범죄 , 드라마']",['1시간 17분'],['Adamo P. Cultraro'],"['Tom Sizemore', 'Johnny Messner']",A ruthless mafia hit man is transformed when he rescues a woman who takes the fall for one of his hits.,https://images.justwatch.com/poster/182143775/s276/corrado.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
아기와 나,,(2008),,"[('wavve', ['₩1,500', 'HD'])]","['70%', '6.6 (1k)']",['코미디'],['1시간 36분'],['Kim Jin-young'],"['Jang Keun-suk', 'Song Ha-yoon', 'Mason Moon Moorhouse', 'Kim Jung-nan', 'Kim Byung-ok', 'Byun Shin-ho', 'Choi Jae-Hwan', 'Go Gyu-pil', 'Ha Joo', 'Lee Moon-sik', 'Oh Gwang-rok', 'Jeong Gyu-su', 'Jang Jung-hee', 'Kil Hae-yeon', 'Park Hyun-suk', 'Jeon Se-hong', 'Jung Min-sung', 'Kim Do-yeon', 'Kim Hyun-dong', 'Lee Cheol-min', 'Park Myung-soo', 'Song Min-hyung', 'Yoo Ji-yeon', 'Kim Yang-Woo']","마른 하늘의 날벼락… 잘나가던 열아홉 문제적 청춘 준수(장근석) 앞에 어느 날 갑자기 아기(우람)가 떨어졌다. 하루가 멀다 하고 속을 썩이는 준수를 혼내주기 위해 딸랑 10만원만 남겨두고 이미 가출해버린 부모님 때문에 생후 6개월의 아기 우람이와 단 둘이 남게 된 준수. 우람이도 돌봐야 하고, 학교도 가야 하는 준수는 대략 난감한 상황에 빠지고, 설상가상으로 우람이는 분유는 질색, 자연산 모유만 찾으며 울기 시작 하는데… 열아홉 철부지 완소남 준수(장근석)와 어느 날 갑자기 나타난 까칠 베이비 우람(메이슨)이의 캐고생 명랑동거가 시작된다!",https://images.justwatch.com/poster/189838246/s276/baby-and-me.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
Dark Storm,,(2006),,"[('wavve', ['₩1,000', 'HD'])]","['48%', '3.2']","['SF , 스릴러 , 다큐멘터리']",['1시간 29분'],['Jason Bourque'],"['Stephen Baldwin', 'Rob LaBelle', 'Gardiner Millar', 'Camille Sullivan', 'William B. Davis', 'Keegan Connor Tracy', 'Carrie Genzel', 'Phillip Mitchell', 'Dean Redman', 'Gerry Morton', 'Kimani Ray Smith', 'Nicholas Harrison', 'Nickolas Baric', 'Vincent Walker', 'Jason Calder', 'Lars Grant', 'Colin Decker', 'Ryan Ennis', 'Owen Walstrom', 'Stephen Huszar']","On a secret military base a group of scientists have made a discovery unequaled since the invention of the A-bomb; code-named Eruptor, it's a device that supercharges Dark Matter and uses it to change the molecular structure of its target, thereby eradicating it. But when the Eruptor malfunctions and a leading scientist on the project is blasted with Dark Matter, he receives incredible abilities",https://images.justwatch.com/poster/188187130/s276/dark-storm.webp,"[('Naver Store', ['₩1,000', 'HD'])]"
간 큰 가족,,(2005),"[('wavve', ['정액제', 'HD']), ('Watcha', ['정액제', 'HD'])]","[('wavve', ['₩1,500', 'HD'])]","['63%', '6.0']","['드라마 , 코미디']",['1시간 42분'],['Cho Myeong-nam'],"['Kam Woo-sung', 'Kim Su-ro', 'Shin Goo', 'Kim Su-mi', 'Lee Kan-hie', 'Lim Hyung-jun', 'Shin Yi', 'Sung Ji-ru', 'Woo Jung-kook']","수십 년을 함께 살아온 마누라 앞에서 북에 두고 온 마누라 타령만 해대는 간 큰 남편 김노인은 오매불망 북에 두고 온 아내와 딸을 만나는 게 소원인 실향민이다. 여느 때처럼 통일부에 북한주민접촉 신청서를 내고 돌아오던 김노인은 그만 발을 헛딛고 계단에서 굴러 병원에 입원하게 되고, 가족들은 김노인이 ‘간암 말기’라는 뜻밖의 사실을 알게 된다. 게다가 간암 말기 아버지에게 50억 유산이 있었다는 사실을 알게 된 가족들! 하지만 이 유산은 ‘통일이 되었을 경우에만 상속받을 수 있다’는 기이한 조항을 달고 있다. 아버지의 마지막 소원과 자칫 통일부로 전액 기부돼 버릴 뻔한 50억 유산을 사수하기 위해 가족들은 ‘통일이 되었다’는 담화문을 담은 가짜 뉴스 프로그램을 제작해 임종 전 아버지께 보여드리고 감쪽같이 가짜 통일 상황을 믿게 만드는 데 성공하는데...",https://images.justwatch.com/poster/198471236/s276/a-bold-family.webp,"[('Naver Store', ['₩1,500', 'HD'])]"
